Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Karva,Freestyle,2007,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,Wagon,22,17,5657,27770
Karva,Freestyle,2007,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Wagon,25,18,5657,29205
Karva,Freestyle,2007,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,Wagon,22,17,5657,31055
Karva,Freestyle,2007,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Wagon,25,18,5657,25920
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,32560
Karva,Frontier,2015,regular unleaded,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,17,2009,20660
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,22,16,2009,25510
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,34010
Karva,Frontier,2015,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,16,2009,31510
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,32560
Karva,Frontier,2015,regular unleaded,261.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Crew Cab Pickup,22,16,2009,25860
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,26450
Karva,Frontier,2015,regular unleaded,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,17,2009,23020
Karva,Frontier,2015,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,21,16,2009,27240
Karva,Frontier,2015,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,19,2009,17990
Karva,Frontier,2015,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,21,16,2009,30550
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,22,16,2009,24190
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,22,16,2009,23750
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,28050
Karva,Frontier,2015,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,19,2009,21970
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,31360
Karva,Frontier,2015,regular unleaded,261.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,22,16,2009,24540
Karva,Frontier,2015,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,16,2009,25400
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,22,16,2009,25350
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,22,16,2009,23610
Karva,Frontier,2015,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,16,2009,28560
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,21,15,2009,26310
Karva,Frontier,2015,regular unleaded,261.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Crew Cab Pickup,22,16,2009,22700
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,35260
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,22,16,2009,24630
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,27630
Karva,Frontier,2015,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,21,15,2009,31750
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,26750
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,22,16,2009,25840
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,32890
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,22,16,2009,24050
Karva,Frontier,2016,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,16,2009,31840
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,22,16,2009,24960
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,21,15,2009,26640
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,35590
Karva,Frontier,2016,regular unleaded,261.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Crew Cab Pickup,22,17,2009,23000
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,21,15,2009,32080
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,34360
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,28380
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,22,16,2009,25680
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,22,16,2009,23940
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,22,16,2009,24520
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,22,16,2009,31690
Karva,Frontier,2016,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,16,2009,28910
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,35610
Karva,Frontier,2016,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,19,2009,18290
Karva,Frontier,2016,regular unleaded,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,17,2009,23230
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,34340
Karva,Frontier,2016,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,16,2009,28890
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,22,16,2009,31710
Karva,Frontier,2016,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,27960
Karva,Frontier,2016,regular unleaded,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,17,2009,20960
Karva,Frontier,2016,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,19,2009,22180
Karva,Frontier,2017,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,23,16,2009,25750
Karva,Frontier,2017,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,16,2009,32340
Karva,Frontier,2017,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,21,15,2009,27320
Karva,Frontier,2017,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,23,16,2009,26470
Karva,Frontier,2017,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,27650
Karva,Frontier,2017,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,29170
Karva,Frontier,2017,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,19,2009,18390
Karva,Frontier,2017,regular unleaded,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,22,17,2009,22160
Karva,Frontier,2017,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,23,16,2009,24950
Karva,Frontier,2017,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,23,16,2009,26630
Karva,Frontier,2017,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,33390
Karva,Frontier,2017,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,35160
Karva,Frontier,2017,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,28750
Karva,Frontier,2017,regular unleaded,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,22,17,2009,23910
Karva,Frontier,2017,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,21,15,2009,32580
Karva,Frontier,2017,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,16,2009,29700
Karva,Frontier,2017,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,21,15,2009,36410
Karva,Frontier,2017,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,16,2009,25200
Karva,Frontier,2017,regular unleaded,261.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Crew Cab Pickup,22,16,2009,23900
Karva,Frontier,2017,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,16,2009,24620
Karva,Frontier,2017,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,23,16,2009,32510
Karva,Frontier,2017,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,23,19,2009,22860
Karva,Fusion Hybrid,2015,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,41,44,5657,27380
Karva,Fusion Hybrid,2015,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,41,44,5657,26575
Karva,Fusion Hybrid,2015,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,41,44,5657,32330
Karva,Fusion Hybrid,2016,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,41,44,5657,31430
Karva,Fusion Hybrid,2016,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,41,44,5657,26480
Karva,Fusion Hybrid,2016,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,41,44,5657,25675
Karva,Fusion Hybrid,2017,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,41,43,5657,37020
Karva,Fusion Hybrid,2017,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,41,43,5657,31010
Karva,Fusion Hybrid,2017,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,41,43,5657,25675
Karva,Fusion Hybrid,2017,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,41,43,5657,26480
Karva,Fusion,2015,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Sedan,31,22,5657,27830
Karva,Fusion,2015,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Performance,Midsize,Sedan,31,22,5657,32780
Karva,Fusion,2015,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,34,22,5657,24035
Karva,Fusion,2015,regular unleaded,231.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,33,22,5657,30780
Karva,Fusion,2015,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,34,22,5657,22500
Karva,Fusion,2016,regular unleaded,231.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,33,22,5657,31270
Karva,Fusion,2016,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,34,22,5657,22750
Karva,Fusion,2016,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,34,22,5657,24320
Karva,Fusion,2016,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Performance,Midsize,Sedan,31,22,5657,33270
Karva,Fusion,2016,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Performance,Midsize,Sedan,31,22,5657,28115
Karva,Fusion,2017,regular unleaded,231.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,31,21,5657,30610
Karva,Fusion,2017,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Performance,Midsize,Sedan,29,20,5657,27405
Karva,Fusion,2017,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Performance,Midsize,Sedan,29,20,5657,32610
Karva,Fusion,2017,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,32,21,5657,22610
Karva,Fusion,2017,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,32,21,5657,23610
Karva,Fusion,2017,regular unleaded,231.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,31,21,5657,36620
Karva,Fusion,2017,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Performance,Midsize,Sedan,29,20,5657,38620
Renzo,FX35,2008,premium unleaded (required),275.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,20,15,190,39550
Renzo,FX35,2008,premium unleaded (required),275.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,15,190,38050
Renzo,FX35,2009,premium unleaded (required),303.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,23,16,190,42150
Renzo,FX35,2009,premium unleaded (required),303.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,21,16,190,43600
Renzo,FX35,2010,premium unleaded (required),303.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,23,16,190,42850
Renzo,FX35,2010,premium unleaded (required),303.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,21,16,190,44300
Renzo,FX45,2006,premium unleaded (required),320.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,17,13,190,49750
Renzo,FX45,2007,premium unleaded (required),320.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,17,13,190,49850
Renzo,FX45,2008,premium unleaded (required),320.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,17,13,190,50100
Renzo,FX50,2009,premium unleaded (required),390.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,High-Performance",Midsize,4dr SUV,20,14,190,58400
Renzo,FX50,2010,premium unleaded (required),390.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,High-Performance",Midsize,4dr SUV,20,14,190,59000
Renzo,FX,2011,premium unleaded (required),303.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,21,16,190,44050
Renzo,FX,2011,premium unleaded (required),303.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,23,16,190,42600
Renzo,FX,2011,premium unleaded (required),390.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,20,14,190,57600
Renzo,FX,2012,premium unleaded (required),303.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,23,16,190,43700
Renzo,FX,2012,premium unleaded (required),390.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,High-Performance",Midsize,4dr SUV,20,14,190,59800
Renzo,FX,2012,premium unleaded (required),303.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,21,16,190,52000
Renzo,FX,2012,premium unleaded (required),303.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,21,16,190,45150
Renzo,FX,2013,premium unleaded (required),325.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,22,16,190,53400
Renzo,FX,2013,premium unleaded (required),325.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,24,17,190,44950
Renzo,FX,2013,premium unleaded (required),390.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,High-Performance",Midsize,4dr SUV,20,14,190,61500
Renzo,FX,2013,premium unleaded (required),325.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,16,190,46400
Renzo,G-Class,2015,premium unleaded (required),382.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,15,12,617,115400
Renzo,G-Class,2015,premium unleaded (required),536.0,8.0,AUTOMATIC,four wheel drive,4.0,"Factory Tuner,Luxury",Midsize,4dr SUV,14,12,617,137100
Renzo,G-Class,2016,premium unleaded (required),416.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,14,13,617,119900
Renzo,G-Class,2016,premium unleaded (required),563.0,8.0,AUTOMATIC,four wheel drive,4.0,"Factory Tuner,Luxury",Midsize,4dr SUV,14,12,617,139900
Renzo,G-Class,2016,premium unleaded (required),621.0,12.0,AUTOMATIC,four wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,13,11,617,217900
Renzo,G Convertible,2011,premium unleaded (required),325.0,6.0,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,24,16,190,50200
Renzo,G Convertible,2011,premium unleaded (recommended),325.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,25,17,190,45750
Renzo,G Convertible,2011,premium unleaded (required),325.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,25,17,190,58000
Renzo,G Convertible,2012,premium unleaded (required),325.0,6.0,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,24,16,190,51300
Renzo,G Convertible,2012,premium unleaded (recommended),325.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,25,17,190,46650
Renzo,G Convertible,2013,premium unleaded (required),343.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Convertible,25,17,190,61450
Renzo,G Convertible,2013,premium unleaded (recommended),325.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,25,17,190,47900
Renzo,G Convertible,2013,premium unleaded (recommended),325.0,6.0,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,24,16,190,52750
Renzo,G Coupe,2011,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,19,190,38600
Renzo,G Coupe,2011,premium unleaded (recommended),330.0,6.0,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,25,17,190,43350
Renzo,G Coupe,2011,premium unleaded (recommended),348.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,17,190,48900
Renzo,G Coupe,2011,premium unleaded (recommended),330.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,25,18,190,40250
Renzo,G Coupe,2011,premium unleaded (recommended),348.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,27,19,190,50800
Renzo,G Coupe,2011,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,27,19,190,37150
Renzo,G Coupe,2012,premium unleaded (recommended),348.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,27,19,190,51700
Renzo,G Coupe,2012,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,27,19,190,37800
Renzo,G Coupe,2012,premium unleaded (recommended),348.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,17,190,49800
Renzo,G Coupe,2012,premium unleaded (recommended),330.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,25,18,190,40900
Renzo,G Coupe,2012,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,19,190,39250
Renzo,G Coupe,2012,premium unleaded (recommended),330.0,6.0,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,25,17,190,44200
Renzo,G Coupe,2013,premium unleaded (recommended),330.0,6.0,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,25,17,190,45500
Renzo,G Coupe,2013,premium unleaded (recommended),330.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,25,18,190,42050
Renzo,G Coupe,2013,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,19,190,40400
Renzo,G Coupe,2013,premium unleaded (recommended),348.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,27,19,190,53100
Renzo,G Coupe,2013,premium unleaded (recommended),348.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,17,190,51200
Renzo,G Sedan,2011,premium unleaded (recommended),328.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,25,18,190,41550
Renzo,G Sedan,2011,premium unleaded (recommended),328.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,27,19,190,44150
Renzo,G Sedan,2011,premium unleaded (recommended),328.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,27,19,190,39950
Renzo,G Sedan,2011,premium unleaded (recommended),328.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,27,19,190,35800
Renzo,G Sedan,2011,premium unleaded (recommended),328.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,25,18,190,37400
Renzo,G Sedan,2011,premium unleaded (recommended),218.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,29,20,190,32000
Renzo,G Sedan,2011,premium unleaded (recommended),328.0,6.0,MANUAL,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,25,17,190,40200
Renzo,G Sedan,2011,premium unleaded (recommended),218.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,27,19,190,35000
Renzo,G Sedan,2011,premium unleaded (recommended),218.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,29,20,190,33400
Renzo,G Sedan,2011,premium unleaded (recommended),328.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,25,18,190,44750
Renzo,G Sedan,2012,premium unleaded (recommended),328.0,6.0,MANUAL,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,25,17,190,41500
